2016-05-22 18:03:31,428 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (4、自资产重组报告书或收购出售资产公告刊登后，该事项的进展情况及对报告期经营成果与财务状况的影响,3,26)
2016-05-22 18:03:31,428 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (五、公司股权激励的实施情况及其影响,2,26)
2016-05-22 18:03:31,428 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (六、重大关联交易,2,27)
2016-05-22 18:03:31,430 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (1、与日常经营相关的关联交易,3,27)
2016-05-22 18:03:31,430 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (2、资产收购、出售发生的关联交易,3,27)
2016-05-22 18:03:31,430 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (3、共同对外投资的重大关联交易,3,27)
2016-05-22 18:03:31,430 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (4、关联债权债务往来,3,27)
2016-05-22 18:03:31,430 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (5、其他重大关联交易,3,27)
2016-05-22 18:03:31,431 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (七、重大合同及其履行情况,2,28)
2016-05-22 18:03:31,431 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (1、托管、承包、租赁事项情况,3,28)
2016-05-22 18:03:31,431 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (（1）托管情况,4,28)
2016-05-22 18:03:31,431 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (（2）承包情况,4,28)
2016-05-22 18:03:31,433 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (（3）租赁情况,4,28)
2016-05-22 18:03:31,433 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (2、担保情况,3,28)
2016-05-22 18:03:31,433 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (3、委托理财、衍生品投资和委托贷款情况,3,28)
2016-05-22 18:03:31,433 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (（1）委托理财情况,4,28)
2016-05-22 18:03:31,433 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (（2）衍生品投资情况,4,28)
2016-05-22 18:03:31,434 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (（3）委托贷款情况,4,28)
2016-05-22 18:03:31,434 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (4、其他重大合同,3,28)
2016-05-22 18:03:31,434 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (八、承诺事项履行情况,2,29)
2016-05-22 18:03:31,434 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (1、公司或持股5%以上股东在报告期内发生或以前期间发生但持续到报告期内的承诺事项,3,29)
2016-05-22 18:03:31,434 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (2、公司资产或项目存在盈利预测，且报告期仍处在盈利预测期间，公司就资产或项目达到原盈利预测及其原因做出说明,3,42)
2016-05-22 18:03:31,434 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (九、聘任、解聘会计师事务所情况,2,42)
2016-05-22 18:03:31,434 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (十、上市公司及其董事、监事、高级管理人员、公司股东、实际控制人和收购人处罚及整改情况,2,42)
2016-05-22 18:03:31,434 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (十一、公司股东及其一致行动人在报告期提出或实施股份增持计划的情况,2,42)
2016-05-22 18:03:31,434 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (十二、董事、监事、高级管理人员、持股5%以上的股东违规买卖公司股票情况,2,42)
2016-05-22 18:03:31,436 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (十三、年度报告披露后面临暂停上市和终止上市情况,2,43)
2016-05-22 18:03:31,436 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (十四、其他重大事项的说明,2,43)
2016-05-22 18:03:31,436 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (十五、控股子公司重要事项,2,43)
2016-05-22 18:03:31,436 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (第六节 股份变动及股东情况,1,44)
2016-05-22 18:03:31,437 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (一、股份变动情况,2,44)
2016-05-22 18:03:31,437 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (1、股份变动情况,3,44)
2016-05-22 18:03:31,437 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (2、限售股份变动情况,3,45)
2016-05-22 18:03:31,438 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (二、证券发行与上市情况,2,45)
2016-05-22 18:03:31,438 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (1、报告期内证券发行情况,3,45)
2016-05-22 18:03:31,438 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (2、公司股份总数及股东结构的变动、公司资产和负债结构的变动情况说明,3,45)
2016-05-22 18:03:31,438 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (三、股东和实际控制人情况,2,45)
2016-05-22 18:03:31,440 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (1、公司股东数量及持股情况,3,45)
